0.0e0 9.80392156862745e-3 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 1.0656436487638534e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 1.1508951406649617e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 1.2361466325660698e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 1.3213981244671782e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 1.4066496163682864e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 1.4919011082693947e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 1.577152600170503e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 1.6624040920716114e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 1.7476555839727195e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 1.8329070758738276e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 1.918158567774936e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.0034100596760442e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.0886615515771527e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.1739130434782608e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.259164535379369e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.3444160272804774e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.429667519181586e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.514919011082694e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.600170502983802e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.6854219948849106e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.7706734867860187e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.855924978687127e-2 1.9607843137254898e-2 1.9607843137254898e-2
0.0e0 2.9411764705882353e-2 1.9607843137254898e-2 1.9607843137254898e-2

2.217391304347826e0 9.80392156862745e-3 2.6558360005258706e-2 2.6558360005258706e-2
2.217391304347826e0 1.0656436487638534e-2 2.7180800888263665e-2 2.7180800888263665e-2
2.217391304347826e0 1.1508951406649617e-2 2.780416926267612e-2 2.780416926267612e-2
2.217391304347826e0 1.2361466325660698e-2 2.8428019310783034e-2 2.8428019310783034e-2
2.217391304347826e0 1.3213981244671782e-2 2.905190541941362e-2 2.905190541941362e-2
2.217391304347826e0 1.4066496163682864e-2 2.9675382663773172e-2 2.9675382663773172e-2
2.217391304347826e0 1.4919011082693947e-2 3.029800712043425e-2 3.029800712043425e-2
2.217391304347826e0 1.577152600170503e-2 3.0919274761582065e-2 3.0919274761582065e-2
2.217391304347826e0 1.6624040920716114e-2 3.153875242573675e-2 3.153875242573675e-2
2.217391304347826e0 1.7476555839727195e-2 3.215599791858953e-2 3.215599791858953e-2
2.217391304347826e0 1.8329070758738276e-2 3.277055956994348e-2 3.277055956994348e-2
2.217391304347826e0 1.918158567774936e-2 3.338198707050682e-2 3.338198707050682e-2
2.217391304347826e0 2.0034100596760442e-2 3.398925431820897e-2 3.398925431820897e-2
2.217391304347826e0 2.0886615515771527e-2 3.459291467891725e-2 3.459291467891725e-2
2.217391304347826e0 2.1739130434782608e-2 3.5192091013960675e-2 3.5192091013960675e-2
2.217391304347826e0 2.259164535379369e-2 3.5786345022743006e-2 3.5786345022743006e-2
2.217391304347826e0 2.3444160272804774e-2 3.637524279298535e-2 3.637524279298535e-2
2.217391304347826e0 2.429667519181586e-2 3.695835535428346e-2 3.695835535428346e-2
2.217391304347826e0 2.514919011082694e-2 3.753525923851799e-2 3.753525923851799e-2
2.217391304347826e0 2.600170502983802e-2 3.8105537055091884e-2 3.8105537055091884e-2
2.217391304347826e0 2.6854219948849106e-2 3.866877809023672e-2 3.866877809023672e-2
2.217391304347826e0 2.7706734867860187e-2 3.922457894175404e-2 3.922457894175404e-2
2.217391304347826e0 2.855924978687127e-2 3.977254420350669e-2 3.977254420350669e-2
2.217391304347826e0 2.9411764705882353e-2 4.031228721745171e-2 4.031228721745171e-2

4.434782608695652e0 9.80392156862745e-3 4.5806534097670756e-2 4.5806534097670756e-2
4.434782608695652e0 1.0656436487638534e-2 4.8359824954019706e-2 4.8359824954019706e-2
4.434782608695652e0 1.1508951406649617e-2 5.092875297491534e-2 5.092875297491534e-2
4.434782608695652e0 1.2361466325660698e-2 5.3506311376795325e-2 5.3506311376795325e-2
4.434782608695652e0 1.3213981244671782e-2 5.608541019422099e-2 5.608541019422099e-2
4.434782608695652e0 1.4066496163682864e-2 5.865894234549363e-2 5.865894234549363e-2
4.434782608695652e0 1.4919011082693947e-2 6.121988257869158e-2 6.121988257869158e-2
4.434782608695652e0 1.577152600170503e-2 6.376104291061682e-2 6.376104291061682e-2
4.434782608695652e0 1.6624040920716114e-2 6.627315285609142e-2 6.627315285609142e-2
4.434782608695652e0 1.7476555839727195e-2 6.874795736521662e-2 6.874795736521662e-2
4.434782608695652e0 1.8329070758738276e-2 7.118137531475803e-2 7.118137531475803e-2
4.434782608695652e0 1.918158567774936e-2 7.35655618909669e-2 7.35655618909669e-2
4.434782608695652e0 2.0034100596760442e-2 7.589432602597611e-2 7.589432602597611e-2
4.434782608695652e0 2.0886615515771527e-2 7.81603924368139e-2 7.81603924368139e-2
4.434782608695652e0 2.1739130434782608e-2 8.035713032295487e-2 8.035713032295487e-2
4.434782608695652e0 2.259164535379369e-2 8.247791768379845e-2 8.247791768379845e-2
4.434782608695652e0 2.3444160272804774e-2 8.451688051701463e-2 8.451688051701463e-2
4.434782608695652e0 2.429667519181586e-2 8.646817180678928e-2 8.646817180678928e-2
4.434782608695652e0 2.514919011082694e-2 8.832635151917316e-2 8.832635151917316e-2
4.434782608695652e0 2.600170502983802e-2 9.008917046140529e-2 9.008917046140529e-2
4.434782608695652e0 2.6854219948849106e-2 9.174499527941585e-2 9.174499527941585e-2
4.434782608695652e0 2.7706734867860187e-2 9.329318006856963e-2 9.329318006856963e-2
4.434782608695652e0 2.855924978687127e-2 9.472966680366746e-2 9.472966680366746e-2
4.434782608695652e0 2.9411764705882353e-2 9.605082069954926e-2 9.605082069954926e-2

6.6521739130434785e0 9.80392156862745e-3 7.300387843734259e-2 7.300387843734259e-2
6.6521739130434785e0 1.0656436487638534e-2 7.892477707353118e-2 7.892477707353118e-2
6.6521739130434785e0 1.1508951406649617e-2 8.49305232036731e-2 8.49305232036731e-2
6.6521739130434785e0 1.2361466325660698e-2 9.098694214433038e-2 9.098694214433038e-2
6.6521739130434785e0 1.3213981244671782e-2 9.705840729369208e-2 9.705840729369208e-2
6.6521739130434785e0 1.4066496163682864e-2 1.0310872476567527e-1 1.0310872476567527e-1
6.6521739130434785e0 1.4919011082693947e-2 1.0910146262546905e-1 1.0910146262546905e-1
6.6521739130434785e0 1.577152600170503e-2 1.149991193443392e-1 1.149991193443392e-1
6.6521739130434785e0 1.6624040920716114e-2 1.2076471549728164e-1 1.2076471549728164e-1
6.6521739130434785e0 1.7476555839727195e-2 1.2636163284737004e-1 1.2636163284737004e-1
6.6521739130434785e0 1.8329070758738276e-2 1.3175404506771202e-1 1.3175404506771202e-1
6.6521739130434785e0 1.918158567774936e-2 1.3690950589149625e-1 1.3690950589149625e-1
6.6521739130434785e0 2.0034100596760442e-2 1.4178876789240574e-1 1.4178876789240574e-1
6.6521739130434785e0 2.0886615515771527e-2 1.463646471943165e-1 1.463646471943165e-1
6.6521739130434785e0 2.1739130434782608e-2 1.5060755329934197e-1 1.5060755329934197e-1
6.6521739130434785e0 2.259164535379369e-2 1.5449079200079002e-1 1.5449079200079002e-1
6.6521739130434785e0 2.3444160272804774e-2 1.5799028069660104e-1 1.5799028069660104e-1
6.6521739130434785e0 2.429667519181586e-2 1.6108482171262445e-1 1.6108482171262445e-1
6.6521739130434785e0 2.514919011082694e-2 1.6375634281508678e-1 1.6375634281508678e-1
6.6521739130434785e0 2.600170502983802e-2 1.6599008866176784e-1 1.6599008866176784e-1
6.6521739130434785e0 2.6854219948849106e-2 1.6777526838695506e-1 1.6777526838695506e-1
6.6521739130434785e0 2.7706734867860187e-2 1.691057438400777e-1 1.691057438400777e-1
6.6521739130434785e0 2.855924978687127e-2 1.699707139938543e-1 1.699707139938543e-1
6.6521739130434785e0 2.9411764705882353e-2 1.7037384662456886e-1 1.7037384662456886e-1

8.869565217391305e0 9.80392156862745e-3 1.0228126527781005e-1 1.0228126527781005e-1
8.869565217391305e0 1.0656436487638534e-2 1.1304596912161713e-1 1.1304596912161713e-1
8.869565217391305e0 1.1508951406649617e-2 1.2409827304649612e-1 1.2409827304649612e-1
8.869565217391305e0 1.2361466325660698e-2 1.3533709117375328e-1 1.3533709117375328e-1
8.869565217391305e0 1.3213981244671782e-2 1.4665612774100056e-1 1.4665612774100056e-1
8.869565217391305e0 1.4066496163682864e-2 1.5794285580642323e-1 1.5794285580642323e-1
8.869565217391305e0 1.4919011082693947e-2 1.690810707983216e-1 1.690810707983216e-1
8.869565217391305e0 1.577152600170503e-2 1.7995227554853038e-1 1.7995227554853038e-1
8.869565217391305e0 1.6624040920716114e-2 1.904404609474058e-1 1.904404609474058e-1
8.869565217391305e0 1.7476555839727195e-2 2.0042914588228247e-1 2.0042914588228247e-1
8.869565217391305e0 1.8329070758738276e-2 2.098077642231057e-1 2.098077642231057e-1
8.869565217391305e0 1.918158567774936e-2 2.1847218450062228e-1 2.1847218450062228e-1
8.869565217391305e0 2.0034100596760442e-2 2.2632558066219216e-1 2.2632558066219216e-1
8.869565217391305e0 2.0886615515771527e-2 2.33280760954161e-1 2.33280760954161e-1
8.869565217391305e0 2.1739130434782608e-2 2.3926358890604024e-1 2.3926358890604024e-1
8.869565217391305e0 2.259164535379369e-2 2.4420514042435007e-1 2.4420514042435007e-1
8.869565217391305e0 2.3444160272804774e-2 2.4805830798573697e-1 2.4805830798573697e-1
8.869565217391305e0 2.429667519181586e-2 2.5078746259669266e-1 2.5078746259669266e-1
8.869565217391305e0 2.514919011082694e-2 2.5237182880377595e-1 2.5237182880377595e-1
8.869565217391305e0 2.600170502983802e-2 2.528058912029697e-1 2.528058912029697e-1
8.869565217391305e0 2.6854219948849106e-2 2.5209940324473656e-1 2.5209940324473656e-1
8.869565217391305e0 2.7706734867860187e-2 2.5027815683811916e-1 2.5027815683811916e-1
8.869565217391305e0 2.855924978687127e-2 2.4737499261927084e-1 2.4737499261927084e-1
8.869565217391305e0 2.9411764705882353e-2 2.434468835557681e-1 2.434468835557681e-1

1.108695652173913e1 9.80392156862745e-3 1.2785059746083746e-1 1.2785059746083746e-1
1.108695652173913e1 1.0656436487638534e-2 1.4471903141344114e-1 1.4471903141344114e-1
1.108695652173913e1 1.1508951406649617e-2 1.623276665670286e-1 1.623276665670286e-1
1.108695652173913e1 1.2361466325660698e-2 1.804571394480942e-1 1.804571394480942e-1
1.108695652173913e1 1.3213981244671782e-2 1.988617491037643e-1 1.988617491037643e-1
1.108695652173913e1 1.4066496163682864e-2 2.1727684656381852e-1 2.1727684656381852e-1
1.108695652173913e1 1.4919011082693947e-2 2.3542382112725385e-1 2.3542382112725385e-1
1.108695652173913e1 1.577152600170503e-2 2.530148609925787e-1 2.530148609925787e-1
